"name","page","address","bytes","disabled","scale_minimum","scale_maximum","display_minimum","display_maximum","display_interval","units","short_desc","long_desc"
"1D_DOWNSHIFTRPMLIMITTO1STONTHROTTLE","0x01","0xd948","2","","0.000000","65535.000000","0.000000","10000.000000","1000.000000","RPM"," Downshift RPM Limit to 1st on Throttle"," Downshift RPM Limit to 1st on Throttle. When shifting to FIRST gear; this is the maximum allowed engine speed the engine will be at after the shift into first. If the engine speed is equal to or higher than this threshold; the downshift request will be ignored. If the gearbox pot has failed then this limit will be used to prevent downshifts at high rmp"
"1D_GENERICOUTPUT2ONUNDERSPEED","0x01","0xd680","2","","0.000000","65536.000000","0.000000","65536.000000","1000.000000","RPM"," Gen O/P2 On Under Speed"," The output will be turned ON if any ON Condition is met i.e. the parameter is less than or equal to the threshold. The output will be turned OFF if all of the OFF conditions are met i.e. greater than or equal to the threshold."
"1D_GENERICOUTPUT2OFFOVERSPEED","0x01","0xd682","2","","0.000000","65535.000000","0.000000","65535.000000","1000.000000","RPM"," Gen O/P2 Off Over Speed"," The output will be turned ON if any ON Condition is met i.e. the parameter is less than or equal to the threshold. The output will be turned OFF if all of the OFF conditions are met i.e. greater than or equal to the threshold."
"1D_GENERICOUTPUT2ONUNDERCOOLTEMP","0x01","0xd684","2","","-30.000000","130.000000","-30.000000","130.000000","10.000000",""," Gen O/P2 On Under Coolant Temp"," The output will be turned ON if any ON Condition is met i.e. the parameter is less than or equal to the threshold. The output will be turned OFF if all of the OFF conditions are met i.e. greater than or equal to the threshold."
"1D_GENERICOUTPUT2OFFOVERCOOLTEMP","0x01","0xd686","2","","-30.000000","130.000000","-30.000000","130.000000","10.000000",""," Gen O/P2 Off Over Coolant Temp"," The output will be turned ON if any ON Condition is met i.e. the parameter is less than or equal to the threshold. The output will be turned OFF if all of the OFF conditions are met i.e. greater than or equal to the threshold."
"1D_GENERICOUTPUT2ONUNDERAIRTEMP","0x01","0xd688","2","","-30.000000","130.000000","-30.000000","130.000000","10.000000",""," Gen O/P2 On Under Air Temp"," The output will be turned ON if any ON Condition is met i.e. the parameter is less than or equal to the threshold. The output will be turned OFF if all of the OFF conditions are met i.e. greater than or equal to the threshold."
"1D_GENERICOUTPUT2OFFOVERAIRTEMP","0x01","0xd68a","2","","-30.000000","130.000000","-30.000000","130.000000","10.000000",""," Gen O/P2 Off Over Air Temp"," The output will be turned ON if any ON Condition is met i.e. the parameter is less than or equal to the threshold. The output will be turned OFF if all of the OFF conditions are met i.e. greater than or equal to the threshold."
"1D_GENERICOUTPUT2ONUNDERTPSSITE","0x01","0xd68c","1","","0.000000","16.000000","0.000000","16.000000","1.000000","Site"," Gen O/P2 On Under TPS site"," The output will be turned ON if any ON Condition is met i.e. the parameter is less than or equal to the threshold. The output will be turned OFF if all of the OFF conditions are met i.e. greater than or equal to the threshold."
"1D_GENERICOUTPUT2OFFOVERTPSSITE","0x01","0xd68d","1","","0.000000","16.000000","0.000000","16.000000","1.000000","Site"," Gen O/P2 Off Over TPS site"," The output will be turned ON if any ON Condition is met i.e. the parameter is less than or equal to the threshold. The output will be turned OFF if all of the OFF conditions are met i.e. greater than or equal to the threshold."
"1D_GENERICOUTPUT2ONUNDERMAPSITE","0x01","0xd68e","1","","0.000000","16.000000","0.000000","16.000000","1.000000","Site"," Gen O/P2 On Under MAP site"," The output will be turned ON if any ON Condition is met i.e. the parameter is less than or equal to the threshold. The output will be turned OFF if all of the OFF conditions are met i.e. greater than or equal to the threshold."
"1D_GENERICOUTPUT2OFFOVERMAPSITE","0x01","0xd68f","1","","0.000000","16.000000","0.000000","16.000000","1.000000","Site"," Gen O/P2 Off Over MAP site"," The output will be turned ON if any ON Condition is met i.e. the parameter is less than or equal to the threshold. The output will be turned OFF if all of the OFF conditions are met i.e. greater than or equal to the threshold."
"1D_GENERICOUTPUT2ONUNDERBATTVOLTS","0x01","0xd690","2","","0.000000","20.000000","0.000000","20.000000","1.000000","V"," Gen O/P2 On Under Battery Voltage"," The output will be turned ON if any ON Condition is met i.e. the parameter is less than or equal to the threshold. The output will be turned OFF if all of the OFF conditions are met i.e. greater than or equal to the threshold."
"1D_GENERICOUTPUT2OFFOVERBATTVOLTS","0x01","0xd692","2","","0.000000","20.000000","0.000000","20.000000","1.000000","V"," Gen O/P2 Off Over Battery Voltage"," The output will be turned ON if any ON Condition is met i.e. the parameter is less than or equal to the threshold. The output will be turned OFF if all of the OFF conditions are met i.e. greater than or equal to the threshold."
"1D_OILTEMPWARNOVER_HIGHPRECISION","0x01","0xd698","2","","-30.000000","130.000000","-30.000000","130.000000","10.000000",""," Turn on Oil Temp Warning Above this Temp"," Turn on Oil Temp Warning above this threshold"
"1D_OILTEMPWARNOVER","0x01","0xd7ae","2","","-30.000000","290.000000","-30.000000","290.000000","20.000000",""," Turn on Oil Temp Warning Above this Temp (High Precision)"," Turn on Oil Temp Warning above this threshold  (High Precision)"
"1D_WATERTEMPWARNOVER","0x01","0xd696","2","","-30.000000","130.000000","-30.000000","130.000000","10.000000",""," Turn on Water Temp Warning Above this Temp"," Turn on Water Temp Warning above this threshold"
"1D_SECTOR1TRACTIONSOFTCUT","0x01","0xd6c4","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 1 Traction Slip Soft Cut"," Traction Soft Cut. Recommended for full wet settings 5%  and 10% for full dry settings and values between the two for conditions between wet and dry."
"1D_SECTOR1TRACTIONHARDCUT","0x01","0xd6d4","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 1 Traction Slip Hard Cut"," Traction Hard Cut. Recommended 100%. This value may need to be changed to suit engine and vehicle type. If Traction Control is too agressive increase value to say 125% if Traction Control is not able to control traction properly then reduce this value to say 80%."
"1D_SECTOR2TRACTIONSOFTCUT","0x01","0xd6c6","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 2 Traction Slip Soft Cut"," Traction Soft Cut. Recommended for full wet settings 5%  and 10% for full dry settings and values between the two for conditions between wet and dry."
"1D_SECTOR2TRACTIONHARDCUT","0x01","0xd6d6","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 2 Traction Slip Hard Cut"," Traction Hard Cut. Recommended 100%. This value may need to be changed to suit engine and vehicle type. If Traction Control is too agressive increase value to say 125% if Traction Control is not able to control traction properly then reduce this value to say 80%."
"1D_SECTOR3TRACTIONSOFTCUT","0x01","0xd6c8","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 3 Traction Slip Soft Cut"," Traction Soft Cut. Recommended for full wet settings 5%  and 10% for full dry settings and values between the two for conditions between wet and dry."
"1D_SECTOR3TRACTIONHARDCUT","0x01","0xd6d8","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 3 Traction Slip Hard Cut"," Traction Hard Cut. Recommended 100%. This value may need to be changed to suit engine and vehicle type. If Traction Control is too agressive increase value to say 125% if Traction Control is not able to control traction properly then reduce this value to say 80%."
"1D_SECTOR4TRACTIONSOFTCUT","0x01","0xd6ca","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 4 Traction Slip Soft Cut"," Traction Soft Cut. Recommended for full wet settings 5%  and 10% for full dry settings and values between the two for conditions between wet and dry."
"1D_SECTOR4TRACTIONHARDCUT","0x01","0xd6da","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 4 Traction Slip Hard Cut"," Traction Hard Cut. Recommended 100%. This value may need to be changed to suit engine and vehicle type. If Traction Control is too agressive increase value to say 125% if Traction Control is not able to control traction properly then reduce this value to say 80%."
"1D_SECTOR5TRACTIONSOFTCUT","0x01","0xd6cc","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 5 Traction Slip Soft Cut"," Traction Soft Cut. Recommended for full wet settings 5%  and 10% for full dry settings and values between the two for conditions between wet and dry."
"1D_SECTOR5TRACTIONHARDCUT","0x01","0xd6dc","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 5 Traction Slip Hard Cut"," Traction Hard Cut. Recommended 100%. This value may need to be changed to suit engine and vehicle type. If Traction Control is too agressive increase value to say 125% if Traction Control is not able to control traction properly then reduce this value to say 80%."
"1D_SECTOR6TRACTIONSOFTCUT","0x01","0xd6ce","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 6 Traction Slip Soft Cut"," Traction Soft Cut. Recommended for full wet settings 5%  and 10% for full dry settings and values between the two for conditions between wet and dry."
"1D_SECTOR6TRACTIONHARDCUT","0x01","0xd6de","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 6 Traction Slip Hard Cut"," Traction Hard Cut. Recommended 100%. This value may need to be changed to suit engine and vehicle type. If Traction Control is too agressive increase value to say 125% if Traction Control is not able to control traction properly then reduce this value to say 80%."
"1D_SECTOR7TRACTIONSOFTCUT","0x01","0xd6d0","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 7 Traction Slip Soft Cut"," Traction Soft Cut. Recommended for full wet settings 5%  and 10% for full dry settings and values between the two for conditions between wet and dry."
"1D_SECTOR7TRACTIONHARDCUT","0x01","0xd6e0","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 7 Traction Slip Hard Cut"," Traction Hard Cut. Recommended 100%. This value may need to be changed to suit engine and vehicle type. If Traction Control is too agressive increase value to say 125% if Traction Control is not able to control traction properly then reduce this value to say 80%."
"1D_SECTOR8TRACTIONSOFTCUT","0x01","0xd6d2","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 8 Traction Slip Soft Cut"," Traction Soft Cut. Recommended for full wet settings 5%  and 10% for full dry settings and values between the two for conditions between wet and dry."
"1D_SECTOR8TRACTIONHARDCUT","0x01","0xd6e2","2","DISABLED","-100.000000","300.000000","0.000000","20.000000","2.000000",""," Sector 8 Traction Slip Hard Cut"," Traction Hard Cut. Recommended 100%. This value may need to be changed to suit engine and vehicle type. If Traction Control is too agressive increase value to say 125% if Traction Control is not able to control traction properly then reduce this value to say 80%."
"1D_SECTOR1TRACTIONSPEEDDIFFSOFTCUT","0x01","0xd77a","2","","0.000000","326.000000","0.000000","326.000000","10.000000","mph"," Sector 1 Traction Speed Diff Soft Cut"," Traction Soft Cut. Recommended for full wet settings 8 MPH and 10 MPH for full dry settings and values between the two for conditions between wet and dry."
"1D_SECTOR2TRACTIONSPEEDDIFFSOFTCUT","0x01","0xd77c","2","","0.000000","326.000000","0.000000","326.000000","10.000000","mph"," Sector 2 Traction Speed Diff Soft Cut"," Traction Soft Cut. Recommended for full wet settings 8 MPH and 10 MPH for full dry settings and values between the two for conditions between wet and dry."
"1D_SECTOR3TRACTIONSPEEDDIFFSOFTCUT","0x01","0xd77e","2","","0.000000","326.000000","0.000000","326.000000","10.000000","mph"," Sector 3 Traction Speed Diff Soft Cut"," Traction Soft Cut. Recommended for full wet settings 8 MPH and 10 MPH for full dry settings and values between the two for conditions between wet and dry."
